,StartStation Id,EndStation Id,count
6840,383,300,2
6841,383,303,3
6842,383,306,3
6843,383,313,2
6844,383,314,1
6845,383,329,3
6846,383,332,1
6847,383,341,2
6848,383,356,1
6849,383,368,1
6850,383,383,2
6851,383,386,1
6852,383,409,1
6853,383,436,2
6854,383,545,1
6855,383,572,1
6856,383,601,1
6857,383,611,2
6858,383,662,1
6859,383,677,2
6860,383,733,2
6861,383,785,2
6862,384,155,2
6863,384,157,1
6864,384,180,4
6865,384,211,1
6866,384,258,1
6867,384,306,3
6868,384,332,1
6869,384,349,1
6870,384,376,4
6871,384,384,6
6872,384,515,1
6873,384,591,1
6874,384,598,1
6875,384,616,1
6876,384,647,1
6877,384,757,1
6878,386,8,2
6879,386,11,1
6880,386,64,1
6881,386,71,1
6882,386,98,2
6883,386,104,1
6884,386,116,1
6885,386,159,1
6886,386,173,1
6887,386,234,2
6888,386,239,2
6889,386,325,3
6890,386,333,2
6891,386,334,4
6892,386,341,5
6893,386,356,3
6894,386,377,1
6895,386,383,5
6896,386,386,3
6897,386,428,1
6898,386,449,1
6899,386,457,1
6900,386,524,4
6901,386,564,4
6902,386,579,1
6903,386,612,1
6904,386,643,2
6905,386,762,2
6906,386,798,1
6907,386,818,3
6908,386,819,2
6909,387,74,2
6910,387,121,1
6911,387,174,1
6912,387,183,1
6913,387,194,3
6914,387,250,3
6915,387,278,1
6916,387,301,2
6917,387,330,2
6918,387,341,1
6919,387,387,7
6920,387,559,2
6921,387,600,1
6922,387,622,2
6923,387,709,1
6924,387,718,1
6925,387,732,1
6926,387,737,1
6927,387,755,3
6928,388,11,2
6929,388,14,1
6930,388,15,1
6931,388,47,1
6932,388,64,3
6933,388,88,2
6934,388,106,3
6935,388,129,2
6936,388,130,2
6937,388,150,3
6938,388,160,3
6939,388,169,1
6940,388,191,4
6941,388,194,2
6942,388,226,1
6943,388,233,4
6944,388,246,2
6945,388,253,1
6946,388,278,4
6947,388,292,4
6948,388,301,1
6949,388,307,2
6950,388,325,2
6951,388,335,1
6952,388,336,4
6953,388,388,5
6954,388,481,1
6955,388,584,3
6956,388,596,1
6957,388,621,1
6958,388,646,3
6959,388,790,1
6960,388,811,3
6961,388,833,1
6962,389,83,2
6963,389,111,9
6964,389,172,2
6965,389,184,1
6966,389,213,2
6967,389,222,1
6968,389,228,1
6969,389,258,3
6970,389,281,1
6971,389,300,1
6972,389,307,2
6973,389,333,2
6974,389,379,1
6975,389,389,7
6976,389,395,2
6977,389,568,1
6978,389,583,2
6979,389,600,1
6980,389,705,1
6981,390,25,2
6982,390,40,2
6983,390,425,2
6984,390,485,2
6985,390,522,1
6986,390,550,1
6987,390,717,1
6988,390,763,1
6989,392,88,1
6990,392,116,3
6991,392,153,1
6992,392,177,1
6993,392,180,4
6994,392,191,3
6995,392,225,1
6996,392,229,1
6997,392,233,2
6998,392,266,2
6999,392,333,3
7000,392,350,4
7001,392,359,2
7002,392,368,1
7003,392,378,1
7004,392,392,4
7005,392,404,2
7006,392,626,2
7007,393,10,2
7008,393,23,2
7009,393,32,1
7010,393,49,2
7011,393,251,1
7012,393,341,2
7013,393,393,1
7014,393,544,1
7015,393,713,3
7016,393,768,1
7017,394,47,2
7018,394,169,2
7019,394,228,1
7020,394,255,1
7021,394,286,1
7022,394,456,2
7023,394,462,1
7024,394,535,3
7025,394,804,4
7026,395,124,1
7027,395,157,1
7028,395,183,3
7029,395,259,1
7030,395,280,1
7031,395,308,1
7032,395,356,1
7033,395,395,1
7034,395,478,2
7035,395,532,1
7036,395,739,1
7037,395,756,1
7038,395,767,1
7039,395,821,1
7040,395,834,3
7041,396,83,2
7042,396,188,4
7043,396,270,2
7044,396,367,2
7045,396,396,3
7046,396,408,2
7047,396,457,2
7048,396,606,1
7049,397,64,2
7050,397,111,1
7051,397,153,5
7052,397,164,2
7053,397,167,1
7054,397,191,2
7055,397,235,2
7056,397,248,5
7057,397,268,1
7058,397,276,1
7059,397,292,2
7060,397,307,6
7061,397,309,7
7062,397,318,1
7063,397,325,2
7064,397,341,2
7065,397,350,1
7066,397,397,18
7067,397,404,2
7068,397,465,1
7069,397,474,1
7070,397,524,3
7071,397,572,2
7072,397,613,1
7073,397,762,3
7074,398,38,1
7075,398,83,2
7076,398,105,1
7077,398,129,1
7078,398,133,1
7079,398,153,1
7080,398,159,2
7081,398,176,1
7082,398,188,1
7083,398,191,1
7084,398,226,1
7085,398,268,2
7086,398,277,5
7087,398,300,2
7088,398,303,1
7089,398,307,1
7090,398,375,1
7091,398,398,10
7092,398,428,1
7093,398,432,4
7094,398,456,3
7095,398,564,2
7096,398,583,2
7097,398,661,1
7098,398,687,1
7099,398,745,1
7100,398,807,1
7101,398,833,2
7102,399,30,1
7103,399,48,2
7104,399,202,1
7105,399,268,1
7106,399,399,2
7107,399,444,1
7108,399,446,1
7109,399,466,1
7110,399,471,2
7111,399,481,2
7112,399,516,2
7113,399,528,3
7114,399,529,2
7115,399,534,2
7116,399,544,2
7117,399,547,1
7118,399,650,1
7119,399,667,2
7120,399,785,4
7121,400,56,2
7122,400,184,2
7123,400,235,2
7124,400,292,1
7125,400,301,1
7126,400,368,2
7127,400,400,2
7128,400,514,2
7129,400,541,1
7130,400,584,3
7131,400,706,1
7132,400,756,1
7133,400,800,1
7134,400,831,2
7135,401,67,1
7136,401,68,1
7137,401,76,2
7138,401,263,1
7139,401,264,4
7140,401,322,1
7141,401,401,6
7142,401,428,1
7143,401,533,2
7144,401,749,1
7145,402,247,1
7146,402,279,1
7147,402,402,4
7148,403,99,1
7149,403,111,1
7150,403,163,1
7151,403,252,2
7152,403,278,2
7153,403,330,1
7154,403,348,2
7155,403,400,1
7156,403,403,2
7157,403,428,2
7158,403,646,4
7159,404,29,2
7160,404,36,6
7161,404,44,2
7162,404,47,1
7163,404,64,1
7164,404,71,1
7165,404,83,2
7166,404,97,3
7167,404,99,2
7168,404,105,1
7169,404,108,2
7170,404,111,16
7171,404,113,3
7172,404,116,2
7173,404,130,1
7174,404,138,14
7175,404,154,1
7176,404,159,1
7177,404,160,9
7178,404,188,1
7179,404,191,25
7180,404,201,1
7181,404,210,1
7182,404,213,8
7183,404,216,3
7184,404,218,1
7185,404,229,8
7186,404,233,3
7187,404,248,5
7188,404,252,5
7189,404,258,2
7190,404,260,2
7191,404,266,2
7192,404,277,6
7193,404,300,9
7194,404,301,2
7195,404,303,12
7196,404,307,34
7197,404,315,2
7198,404,325,2
7199,404,333,5
7200,404,334,2
7201,404,335,1
7202,404,337,3
7203,404,341,4
7204,404,350,20
7205,404,354,7
7206,404,356,2
7207,404,359,5
7208,404,373,1
7209,404,375,1
7210,404,378,2
7211,404,395,1
7212,404,398,1
7213,404,401,3
7214,404,404,94
7215,404,428,1
7216,404,432,4
7217,404,456,2
7218,404,457,2
7219,404,480,1
7220,404,489,1
7221,404,524,7
7222,404,532,2
7223,404,541,10
7224,404,560,2
7225,404,564,1
7226,404,566,2
7227,404,568,1
7228,404,571,3
7229,404,572,2
7230,404,606,2
7231,404,618,2
7232,404,638,1
7233,404,646,1
7234,404,671,1
7235,404,711,1
7236,404,726,2
7237,404,732,4
7238,404,747,3
7239,404,762,2
7240,404,773,1
7241,404,799,2
7242,404,801,2
7243,404,815,1
7244,404,819,2
7245,404,833,1
7246,405,5,1
7247,405,29,1
7248,405,72,1
7249,405,83,2
7250,405,99,2
7251,405,105,1
7252,405,113,2
7253,405,128,1
7254,405,143,1
7255,405,155,1
7256,405,171,1
7257,405,187,2
7258,405,217,2
7259,405,229,1
7260,405,248,1
7261,405,276,1
7262,405,300,1
7263,405,313,1
7264,405,315,4
7265,405,354,1
7266,405,388,2
7267,405,405,17
7268,405,423,1
7269,405,428,5
7270,405,506,2
7271,405,514,1
7272,405,527,1
7273,405,573,1
7274,405,587,4
7275,405,703,1
7276,405,731,1
7277,405,737,1
7278,405,762,2
7279,405,781,2
7280,408,8,1
7281,408,18,3
7282,408,157,2
7283,408,160,1
7284,408,182,1
7285,408,188,1
7286,408,211,2
7287,408,226,3
7288,408,292,1
7289,408,299,3
7290,408,338,2
7291,408,354,3
7292,408,408,11
7293,408,410,1
7294,408,492,1
7295,408,587,1
7296,408,591,3
7297,408,701,1
7298,408,762,2
7299,408,815,3
7300,408,839,3
7301,409,85,1
7302,409,94,1
7303,409,144,1
7304,409,210,2
7305,409,223,4
7306,409,251,1
7307,409,331,2
7308,409,338,1
7309,409,409,8
7310,409,411,5
7311,409,548,1
7312,409,732,1
7313,409,831,4
7314,410,6,1
7315,410,8,1
7316,410,105,1
7317,410,114,3
7318,410,159,1
7319,410,166,2
7320,410,182,2
7321,410,188,1
7322,410,210,4
7323,410,225,1
7324,410,248,1
7325,410,257,1
7326,410,265,2
7327,410,318,1
7328,410,341,1
7329,410,410,5
7330,410,456,1
7331,410,494,3
7332,410,535,1
7333,410,568,1
7334,410,587,1
7335,410,643,2
7336,410,684,1
7337,410,701,1
7338,411,34,2
7339,411,94,3
7340,411,111,1
7341,411,130,2
7342,411,138,2
7343,411,149,3
7344,411,152,5
7345,411,156,1
7346,411,184,2
7347,411,192,4
7348,411,194,1
7349,411,226,1
7350,411,228,1
7351,411,251,1
7352,411,262,1
7353,411,284,2
7354,411,374,4
7355,411,409,9
7356,411,411,22
7357,411,432,1
7358,411,440,4
7359,411,478,1
7360,411,549,1
7361,411,580,4
7362,411,603,1
7363,411,666,2
7364,411,684,2
7365,411,772,1
7366,411,802,2
7367,411,803,1
7368,411,820,1
7369,411,833,3
7370,412,412,2
7371,412,726,2
7372,419,14,1
7373,419,130,2
7374,419,180,1
7375,419,185,1
7376,419,288,1
7377,419,299,1
7378,419,301,4
7379,419,338,2
7380,419,347,2
7381,419,360,1
7382,419,419,4
7383,419,424,2
7384,419,795,1
7385,419,821,2
7386,420,264,1
7387,420,270,1
7388,420,706,2
7389,421,61,1
7390,421,62,1
7391,421,72,1
7392,421,75,4
7393,421,99,2
7394,421,100,2
7395,421,116,4
7396,421,173,2
7397,421,195,2
7398,421,246,1
7399,421,260,3
7400,421,265,1
7401,421,289,1
7402,421,380,2
7403,421,420,1
7404,421,421,5
7405,421,449,1
7406,421,481,2
7407,421,514,1
7408,421,741,1
7409,421,818,2
7410,421,832,1
7411,423,124,3
7412,423,130,1
7413,423,216,1
7414,423,252,4
7415,423,405,1
7416,423,423,6
7417,423,695,1
7418,423,732,1
7419,423,826,1
7420,424,94,2
7421,424,111,10
7422,424,115,1
7423,424,200,1
7424,424,314,1
7425,424,350,3
7426,424,356,1
7427,424,424,5
7428,424,676,1
7429,424,757,2
7430,424,809,1
7431,424,821,1
7432,425,57,2
7433,425,90,1
7434,425,131,2
7435,425,161,2
7436,425,201,2
7437,425,251,1
7438,425,278,1
7439,425,343,1
7440,425,425,3
7441,425,457,1
7442,425,496,1
7443,425,545,2
7444,425,572,6
7445,425,579,1
7446,425,695,1
7447,425,819,2
7448,426,356,2
7449,426,360,2
7450,426,423,1
7451,426,426,1
7452,427,41,1
7453,427,83,2
7454,427,107,2
7455,427,130,3
7456,427,199,1
7457,427,290,3
7458,427,421,1
7459,427,667,1
7460,427,691,1
7461,427,710,1
7462,427,723,1
7463,427,737,1
7464,427,756,1
7465,427,833,1
7466,428,8,1
7467,428,15,2
7468,428,99,3
7469,428,122,2
7470,428,130,2
7471,428,133,1
7472,428,134,1
7473,428,138,3
7474,428,151,2
7475,428,153,3
7476,428,160,2
7477,428,180,1
7478,428,191,9
7479,428,213,7
7480,428,214,1
7481,428,229,2
7482,428,230,3
7483,428,248,1
7484,428,252,2
7485,428,303,3
7486,428,307,3
7487,428,340,2
7488,428,341,2
7489,428,349,3
7490,428,356,3
7491,428,364,2
7492,428,373,2
7493,428,374,1
7494,428,379,1
7495,428,383,1
7496,428,386,1
7497,428,388,2
7498,428,404,4
7499,428,405,1
7500,428,428,24
7501,428,432,4
7502,428,495,1
7503,428,524,2
7504,428,527,1
7505,428,541,1
7506,428,593,2
7507,428,611,1
7508,428,617,1
7509,428,635,1
7510,428,743,3
7511,428,762,6
7512,428,781,1
7513,428,807,2
7514,428,811,2
7515,428,815,3
7516,428,819,2
7517,430,164,1
7518,430,236,1
7519,430,356,1
7520,430,378,1
7521,430,428,1
7522,430,430,1
7523,430,720,1
7524,430,833,2
7525,431,4,1
7526,431,14,1
7527,431,213,2
7528,431,279,1
7529,431,394,1
7530,431,431,5
7531,431,643,2
7532,431,674,1
7533,431,692,2
7534,431,715,1
7535,431,804,1
7536,432,14,2
7537,432,18,1
7538,432,56,1
7539,432,64,1
7540,432,98,2
7541,432,99,1
7542,432,105,2
7543,432,110,2
7544,432,111,2
7545,432,138,2
7546,432,151,2
7547,432,159,2
7548,432,160,1
7549,432,166,5
7550,432,186,2
7551,432,191,3
7552,432,222,2
7553,432,226,1
7554,432,229,5
7555,432,233,3
7556,432,248,2
7557,432,251,3
7558,432,252,2
7559,432,260,1
7560,432,273,2
7561,432,276,1
7562,432,295,1
7563,432,300,2
7564,432,301,5
7565,432,303,13
7566,432,307,5
7567,432,325,2
7568,432,333,3
7569,432,335,1
7570,432,341,6
7571,432,350,2
7572,432,354,2
7573,432,382,2
7574,432,388,1
7575,432,428,2
7576,432,432,11
7577,432,474,2
7578,432,478,1
7579,432,535,2
7580,432,541,1
7581,432,547,1
7582,432,568,4
7583,432,572,6
7584,432,596,1
7585,432,621,1
7586,432,629,5
7587,432,646,3
7588,432,694,1
7589,432,706,1
7590,432,742,4
7591,432,762,1
7592,432,781,2
7593,432,798,1
7594,432,810,2
7595,432,818,3
7596,432,826,2
7597,433,47,1
7598,433,89,4
7599,433,130,2
7600,433,275,1
7601,433,351,1
7602,433,357,1
7603,433,433,5
7604,433,521,2
7605,433,785,1
7606,433,793,1
7607,435,152,1
7608,435,223,1
7609,435,580,2
7610,436,116,1
7611,436,159,2
7612,436,217,1
7613,436,279,1
7614,436,318,1
7615,436,340,1
7616,436,374,1
7617,436,436,4
7618,436,524,2
7619,436,564,2
7620,437,100,4
7621,437,194,1
7622,437,213,2
7623,437,270,1
7624,437,284,1
7625,437,292,1
7626,437,335,2
7627,437,437,7
7628,437,440,1
7629,437,449,1
7630,437,640,1
7631,437,690,1
7632,439,28,2
7633,439,108,1
7634,439,439,1
7635,439,674,1
7636,439,732,1
7637,439,762,1
7638,440,149,1
7639,440,169,6
7640,440,270,1
7641,440,303,1
7642,440,360,1
7643,440,368,1
7644,440,440,3
7645,440,476,2
7646,440,495,6
7647,440,547,1
7648,440,602,1
7649,440,641,1
7650,440,667,1
7651,440,795,4
7652,441,226,2
7653,441,278,1
7654,441,388,2
7655,441,441,4
7656,441,481,1
7657,441,553,1
7658,441,785,2
7659,441,839,2
7660,442,97,1
7661,442,103,1
7662,442,194,1
7663,442,428,1
7664,442,442,5
7665,442,560,1
7666,442,663,2
7667,443,2,2
7668,443,386,2
7669,443,443,2
7670,443,583,1
7671,443,803,1
7672,444,40,1
7673,444,280,1
7674,444,354,4
7675,444,390,1
7676,444,444,7
7677,444,446,1
7678,444,495,1
7679,444,501,1
7680,444,530,2
7681,444,535,2
7682,444,553,1
7683,444,560,3
7684,444,587,1
7685,444,649,2
7686,444,651,1
7687,444,784,1
7688,445,192,2
7689,445,206,1
7690,445,383,5
7691,445,445,1
7692,445,533,1
7693,445,553,2
7694,445,718,2
7695,446,106,1
7696,446,109,4
7697,446,148,1
7698,446,201,1
7699,446,246,1
7700,446,253,2
7701,446,271,2
7702,446,278,2
7703,446,446,12
7704,446,457,4
7705,446,507,2
7706,446,522,2
7707,446,531,1
7708,446,540,2
7709,446,553,2
7710,446,571,1
7711,446,577,3
7712,446,640,1
7713,446,692,2
7714,446,713,2
7715,446,719,2
7716,446,749,1
7717,446,783,1
7718,446,789,8
7719,446,812,3
7720,446,816,4
7721,447,33,1
7722,447,101,2
7723,447,166,2
7724,447,447,5
7725,447,504,1
7726,448,45,1
7727,448,93,7
7728,448,102,1
7729,448,130,1
7730,448,194,1
7731,448,210,1
7732,448,213,3
7733,448,221,3
7734,448,272,1
7735,448,282,1
7736,448,312,2
7737,448,338,1
7738,448,399,1
7739,448,409,1
7740,448,448,3
7741,448,481,5
7742,448,495,3
7743,448,531,1
7744,448,572,1
7745,448,586,2
7746,448,596,1
7747,448,727,1
7748,448,795,1
7749,448,812,1
7750,448,816,3
7751,448,833,1
7752,449,122,1
7753,449,130,1
7754,449,199,2
7755,449,273,2
7756,449,449,10
7757,449,481,2
7758,449,510,1
7759,449,552,2
7760,450,443,1
7761,450,450,2
7762,450,503,1
7763,450,762,2
7764,450,811,3
7765,451,452,1
7766,451,453,1
7767,451,488,1
7768,451,570,2
7769,452,46,1
7770,452,48,1
7771,452,88,1
7772,452,134,3
7773,452,138,2
7774,452,161,1
7775,452,298,2
7776,452,313,2
7777,452,320,1
7778,452,325,4
7779,452,337,2
7780,452,338,2
7781,452,386,2
7782,452,446,1
7783,452,452,4
7784,452,475,2
7785,452,508,1
7786,452,510,2
7787,452,512,2
7788,452,516,1
7789,452,674,1
7790,452,811,4
7791,453,110,1
7792,453,138,1
7793,453,449,4
7794,453,453,3
7795,453,579,1
7796,454,230,1
7797,454,454,9
7798,454,455,2
7799,454,477,2
7800,454,481,9
7801,454,496,1
7802,454,634,1
7803,454,763,1
7804,454,785,2
7805,454,804,1
7806,454,811,2
7807,454,818,2
7808,455,298,2
7809,455,455,6
7810,455,459,2
7811,455,475,4
7812,455,477,3
7813,455,492,3
7814,455,532,2
7815,456,6,2
7816,456,7,3
7817,456,34,1
7818,456,51,2
7819,456,60,1
7820,456,64,2
7821,456,114,1
7822,456,191,2
7823,456,234,2
7824,456,250,1
7825,456,257,2
7826,456,280,3
7827,456,337,2
7828,456,384,2
7829,456,404,2
7830,456,456,6
7831,456,486,2
7832,456,535,2
7833,456,540,6
7834,456,545,2
7835,456,560,2
7836,456,695,2
7837,456,713,6
7838,456,717,1
7839,456,739,2
7840,456,787,3
7841,456,789,2
7842,457,4,1
7843,457,8,1
7844,457,14,2
7845,457,39,1
7846,457,40,2
7847,457,48,2
7848,457,56,4
7849,457,83,2
7850,457,99,1
7851,457,106,2
7852,457,109,1
7853,457,114,2
7854,457,127,3
7855,457,130,3
7856,457,133,1
7857,457,141,1
7858,457,146,1
7859,457,160,2
7860,457,167,2
7861,457,192,2
7862,457,210,1
7863,457,225,2
7864,457,233,2
7865,457,251,3
7866,457,257,2
7867,457,260,1
7868,457,264,1
7869,457,271,1
7870,457,276,2
7871,457,279,5
7872,457,288,3
7873,457,303,6
7874,457,312,3
7875,457,329,2
7876,457,394,2
7877,457,408,2
7878,457,432,1
7879,457,446,2
7880,457,448,1
7881,457,457,29
7882,457,480,2
7883,457,485,2
7884,457,510,4
7885,457,514,2
7886,457,534,1
7887,457,535,3
7888,457,545,2
7889,457,568,1
7890,457,574,2
7891,457,583,1
7892,457,594,3
7893,457,598,4
7894,457,601,3
7895,457,604,2
7896,457,606,1
7897,457,643,2
7898,457,661,4
7899,457,713,2
7900,457,717,2
7901,457,730,2
7902,457,751,2
7903,457,757,1
7904,457,789,2
7905,457,804,1
7906,457,807,4
7907,457,815,2
7908,457,826,2
7909,457,832,2
7910,458,138,2
7911,458,148,1
7912,458,307,2
7913,458,451,2
7914,458,458,1
7915,458,460,1
7916,458,485,1
7917,458,488,2
7918,458,490,1
7919,458,494,2
7920,458,553,1
7921,458,593,1
7922,458,762,3
7923,458,783,2
7924,458,785,2
7925,459,31,1
7926,459,39,1
7927,459,58,1
7928,459,206,1
7929,459,233,2
7930,459,254,2
7931,459,313,1
7932,459,459,18
7933,459,462,3
7934,459,470,2
7935,459,471,1
7936,459,485,1
7937,459,492,2
7938,459,500,2
7939,459,517,1
7940,459,521,4
7941,459,531,1
7942,459,536,1
7943,459,539,1
7944,459,553,1
7945,459,695,1
7946,459,699,1
7947,459,717,1
7948,459,788,1
7949,459,789,2
7950,459,812,1
7951,460,446,1
7952,460,460,5
7953,460,572,1
7954,461,461,6
7955,461,480,2
7956,461,542,2
7957,462,25,1
7958,462,28,3
7959,462,67,2
7960,462,73,1
7961,462,191,1
7962,462,194,1
7963,462,312,1
7964,462,329,1
7965,462,355,1
7966,462,405,1
7967,462,456,2
7968,462,457,5
7969,462,462,4
7970,462,532,1
7971,462,666,1
7972,462,674,1
7973,462,790,1
7974,462,797,1
7975,462,804,1
7976,463,463,1
7977,463,553,1
7978,463,692,1
7979,464,386,1
7980,464,480,1
7981,464,500,1
7982,464,815,1
7983,465,234,1
7984,465,338,1
7985,465,394,2
7986,465,401,2
7987,465,465,13
7988,465,466,1
7989,465,545,1
7990,465,549,1
7991,465,569,3
7992,465,697,3
7993,465,713,2
7994,465,717,2
7995,465,785,3
7996,465,799,2
7997,465,831,2
7998,466,42,1
7999,466,138,2
8000,466,383,2
8001,466,401,1
8002,466,411,1
8003,466,427,1
8004,466,466,4
8005,466,553,2
8006,466,569,1
8007,466,718,1
8008,466,719,1
8009,467,467,4
8010,467,564,2
8011,468,468,2
8012,468,499,1
8013,468,522,1
8014,468,538,1
8015,468,789,2
8016,469,111,2
8017,469,404,1
8018,469,469,4
8019,469,489,1
8020,469,510,2
8021,469,521,2
8022,469,586,1
8023,469,742,2
8024,470,102,1
8025,470,401,1
8026,470,459,1
8027,470,470,16
8028,470,495,1
8029,470,553,1
8030,470,682,2
8031,470,692,1
8032,471,169,1
8033,471,326,2
8034,471,450,1
8035,471,459,1
8036,471,467,1
8037,471,471,7
8038,471,498,1
8039,471,518,1
8040,471,521,2
8041,471,553,1
8042,471,717,1
8043,471,816,1
8044,472,470,1
8045,472,472,3
8046,472,495,1
8047,472,531,2
8048,473,85,2
8049,473,473,3
8050,473,481,3
8051,473,785,2
8052,474,229,1
8053,474,278,2
8054,474,474,3
8055,474,504,2
8056,474,576,2
8057,474,603,1
8058,474,785,1
8059,474,828,1
8060,475,109,1
8061,475,229,1
8062,475,279,1
8063,475,475,20
8064,475,480,2
8065,475,532,2
8066,475,547,1
8067,475,556,3
8068,475,570,1
8069,475,576,1
8070,475,734,1
8071,476,112,1
8072,476,134,2
8073,476,194,2
8074,476,252,3
8075,476,314,2
8076,476,424,2
8077,476,448,1
8078,476,452,2
8079,476,455,1
8080,476,474,1
8081,476,476,7
8082,476,481,4
8083,476,488,2
8084,476,494,1
8085,476,684,1
8086,476,785,2
8087,476,789,4
8088,477,92,2
8089,477,105,1
8090,477,130,1
8091,477,298,2
8092,477,303,2
8093,477,320,1
8094,477,474,2
8095,477,477,27
8096,477,481,1
8097,477,547,1
8098,477,586,1
8099,478,32,1
8100,478,83,1
8101,478,450,1
8102,478,478,6
8103,478,481,3
8104,478,491,2
8105,478,492,6
8106,478,495,3
8107,478,498,2
8108,478,511,1
8109,478,512,1
8110,478,521,1
8111,478,550,2
8112,478,561,2
8113,478,599,2
8114,478,763,1
8115,479,199,2
8116,479,276,1
8117,479,282,1
8118,479,333,2
8119,479,397,3
8120,479,411,1
8121,479,419,1
8122,479,444,1
8123,479,446,3
8124,479,479,8
8125,479,480,1
8126,479,486,1
8127,479,503,1
8128,479,508,1
8129,479,521,4
8130,479,538,2
8131,479,553,1
8132,479,572,2
8133,479,658,1
8134,479,695,1
8135,479,698,1
8136,479,717,1
8137,479,790,2
8138,479,810,1
8139,480,10,2
8140,480,33,2
8141,480,64,1
8142,480,75,1
8143,480,130,2
8144,480,133,2
8145,480,302,1
8146,480,386,2
8147,480,447,1
8148,480,460,2
8149,480,472,2
8150,480,476,2
8151,480,479,1
8152,480,480,24
8153,480,492,3
8154,480,510,1
8155,480,511,2
8156,480,518,1
8157,480,521,2
8158,480,522,4
8159,480,538,2
8160,480,586,1
8161,480,646,2
8162,480,783,2
8163,480,785,3
8164,480,798,3
8165,480,804,2
8166,480,810,1
8167,481,15,2
8168,481,26,1
8169,481,48,1
8170,481,68,2
8171,481,71,1
8172,481,102,1
8173,481,104,4
8174,481,134,2
8175,481,173,2
8176,481,194,5
8177,481,229,3
8178,481,273,2
8179,481,276,1
8180,481,298,2
8181,481,307,1
8182,481,340,1
8183,481,344,1
8184,481,351,1
8185,481,373,1
8186,481,404,1
8187,481,452,4
8188,481,454,1
8189,481,476,3
8190,481,477,7
8191,481,480,4
8192,481,481,31
8193,481,500,3
8194,481,519,3
8195,481,547,1
8196,481,556,1
8197,481,574,3
8198,481,579,2
8199,481,586,10
8200,481,600,2
8201,481,641,2
8202,481,645,2
8203,481,695,2
8204,481,719,2
8205,481,732,7
8206,481,748,1
8207,481,781,1
8208,481,798,3
8209,481,811,2
8210,481,815,1
8211,481,816,2
8212,481,826,2
8213,481,833,1
8214,483,115,1
8215,483,290,1
8216,483,322,1
8217,483,457,1
8218,483,483,7
8219,483,513,3
8220,483,541,1
8221,483,552,2
8222,483,790,2
8223,484,474,1
8224,484,484,6
8225,484,701,3
8226,484,719,1
8227,484,785,5
8228,484,789,2
8229,485,87,1
8230,485,102,1
8231,485,130,1
8232,485,134,2
8233,485,202,2
8234,485,206,1
8235,485,237,1
8236,485,446,4
8237,485,454,2
8238,485,459,2
8239,485,485,18
8240,485,496,1
8241,485,522,2
8242,485,547,2
8243,485,553,4
8244,485,577,5
8245,485,583,1
8246,485,685,2
8247,485,706,1
8248,485,719,8
8249,485,786,2
8250,485,789,2
8251,485,806,2
8252,485,826,1
8253,486,58,1
8254,486,88,1
8255,486,113,2
8256,486,132,1
8257,486,138,2
8258,486,206,1
8259,486,335,3
8260,486,383,4
8261,486,399,1
8262,486,459,1
8263,486,470,3
8264,486,479,1
8265,486,481,2
8266,486,486,5
8267,486,553,1
8268,486,719,1
8269,487,8,1
8270,487,383,1
8271,487,454,2
8272,487,461,1
8273,487,487,5
8274,487,553,1
8275,487,562,1
8276,487,719,1
8277,488,45,2
8278,488,132,3
8279,488,399,2
8280,488,449,2
8281,488,452,1
8282,488,488,11
8283,488,490,1
8284,488,511,1
8285,488,517,2
8286,488,786,1
8287,489,88,1
8288,489,109,1
8289,489,130,1
8290,489,199,1
8291,489,202,1
8292,489,489,7
8293,489,785,1
8294,490,202,2
8295,490,452,1
8296,490,490,2
8297,490,508,4
8298,490,513,2
8299,491,49,1
8300,491,71,1
8301,491,350,1
8302,491,372,2
8303,491,399,1
8304,491,478,4
8305,491,489,1
8306,491,491,2
8307,491,492,3
8308,491,503,1
8309,491,510,2
8310,491,521,2
8311,491,552,1
8312,491,561,1
8313,491,594,1
8314,491,692,2
8315,491,796,2
8316,491,833,1
8317,492,1,2
8318,492,55,1
8319,492,88,1
8320,492,115,4
8321,492,135,1
8322,492,191,2
8323,492,234,2
8324,492,251,3
8325,492,390,3
8326,492,444,1
8327,492,457,2
8328,492,460,1
8329,492,478,2
8330,492,481,9
8331,492,487,1
8332,492,492,17
8333,492,497,1
8334,492,498,1
8335,492,499,2
8336,492,516,2
8337,492,517,2
8338,492,518,2
8339,492,521,1
8340,492,522,4
8341,492,523,1
8342,492,531,1
8343,492,547,1
8344,492,553,1
8345,492,586,1
8346,492,708,1
8347,492,790,5
8348,494,298,2
8349,494,532,1
8350,494,545,3
8351,495,6,1
8352,495,251,1
8353,495,252,3
8354,495,332,1
8355,495,479,1
8356,495,483,1
8357,495,484,3
8358,495,486,1
8359,495,495,18
8360,495,510,2
8361,495,518,1
8362,495,715,1
8363,495,718,1
8364,495,785,3
8365,495,788,1
8366,495,789,1
8367,495,790,1
8368,496,194,1
8369,496,469,1
8370,496,496,22
8371,496,499,1
8372,496,516,2
8373,496,533,1
8374,496,590,1
8375,496,719,2
8376,496,781,1
8377,496,785,1
8378,496,812,1
8379,496,816,1
8380,497,226,1
8381,497,233,5
8382,497,234,2
8383,497,467,5
8384,497,492,2
8385,497,495,1
8386,497,497,1
8387,497,498,2
8388,497,518,1
8389,497,526,2
8390,497,718,1
8391,497,785,2
8392,497,790,1
